Series_reference,Period,Reference_period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title
LASQ.SAEAAZ,2006.03,Quarterly,287353,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2006.06,Quarterly,311158,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2006.09,Quarterly,307615,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2006.12,Quarterly,330154,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2007.03,Quarterly,324451,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2007.06,Quarterly,344102,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2007.09,Quarterly,338024,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2007.12,Quarterly,356994,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2008.03,Quarterly,354516,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2008.06,Quarterly,375233,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2008.09,Quarterly,371309,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2008.12,Quarterly,396362,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2009.03,Quarterly,378995,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2009.06,Quarterly,411412,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2009.09,Quarterly,397846,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2009.12,Quarterly,423355,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2010.03,Quarterly,391552,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2010.06,Quarterly,421449,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2010.09,Quarterly,414284,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2010.12,Quarterly,447328,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2011.03,Quarterly,434029,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2011.06,Quarterly,440759,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2011.09,Quarterly,442260,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2011.12,Quarterly,453548,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2012.03,Quarterly,435339,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2012.06,Quarterly,469737,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2012.09,Quarterly,446094,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2012.12,Quarterly,478525,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2013.03,Quarterly,446674,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2013.06,Quarterly,490070,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2013.09,Quarterly,468302,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2013.12,Quarterly,500969,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2014.03,Quarterly,463374,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2014.06,Quarterly,516707,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2014.09,Quarterly,499784,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2014.12,Quarterly,527723,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2015.03,Quarterly,485412,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2015.06,Quarterly,545864,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2015.09,Quarterly,517848,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2015.12,Quarterly,535029,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2016.03,Quarterly,515135,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2016.06,Quarterly,564747,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2016.09,Quarterly,552025,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2016.12,Quarterly,568932,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2017.03,Quarterly,546843,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2017.06,Quarterly,594846,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2017.09,Quarterly,570741,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2017.12,Quarterly,583665,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2018.03,Quarterly,576769,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2018.06,Quarterly,626523,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2018.09,Quarterly,599642,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2018.12,Quarterly,638607,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2019.03,Quarterly,612845,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2019.06,Quarterly,660895,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2019.09,Quarterly,664268,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2019.12,Quarterly,694881,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2020.03,Quarterly,674274,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2020.06,Quarterly,721756,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2020.09,Quarterly,688121,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2020.12,Quarterly,694381,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2021.03,Quarterly,670588,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2021.06,Quarterly,715470,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2021.09,Quarterly,722904,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2021.12,Quarterly,747923,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2022.03,Quarterly,720708,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2022.06,Quarterly,773262,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2022.09,Quarterly,790619,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2022.12,Quarterly,827508,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2023.03,Quarterly,808589,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2023.06,Quarterly,837126,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2023.09,Quarterly,861925,Provisional,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2023.12,Quarterly,927545,Provisional,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2024.03,Quarterly,896642,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2024.06,Quarterly,946546,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2024.09,Quarterly,977275,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEAAZ,2024.12,Quarterly,1005808,Provisional,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASQ.SAEABZ,1992.09,Quarterly,53394,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1992.12,Quarterly,60577,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1993.03,Quarterly,56570,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1993.06,Quarterly,56024,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1993.09,Quarterly,44192,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1993.12,Quarterly,48947,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1994.03,Quarterly,51592,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1994.06,Quarterly,47930,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1994.09,Quarterly,42158,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1994.12,Quarterly,47255,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1995.03,Quarterly,41594,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1995.06,Quarterly,43876,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1995.09,Quarterly,38015,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1995.12,Quarterly,40642,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1996.03,Quarterly,42975,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1996.06,Quarterly,49637,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1996.09,Quarterly,39738,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1996.12,Quarterly,46932,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1997.03,Quarterly,38948,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1997.06,Quarterly,43682,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1997.09,Quarterly,39461,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1997.12,Quarterly,44990,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1998.03,Quarterly,39957,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1998.06,Quarterly,41722,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1998.09,Quarterly,37891,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1998.12,Quarterly,42232,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1999.03,Quarterly,39683,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1999.06,Quarterly,45808,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1999.09,Quarterly,40795,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,1999.12,Quarterly,40795,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2000.03,Quarterly,35497,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2000.06,Quarterly,36765,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2000.09,Quarterly,36681,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2000.12,Quarterly,38992,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2001.03,Quarterly,34947,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2001.06,Quarterly,35517,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2001.09,Quarterly,34699,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2001.12,Quarterly,36566,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2002.03,Quarterly,34683,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2002.06,Quarterly,35012,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2002.09,Quarterly,36449,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2002.12,Quarterly,35085,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2003.03,Quarterly,31080,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2003.06,Quarterly,37885,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2003.09,Quarterly,32041,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2003.12,Quarterly,37772,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2004.03,Quarterly,36375,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2004.06,Quarterly,35468,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2004.09,Quarterly,36692,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2004.12,Quarterly,37591,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2005.03,Quarterly,40429,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2005.06,Quarterly,42844,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2005.09,Quarterly,42599,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2005.12,Quarterly,40944,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2006.03,Quarterly,49557,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2006.06,Quarterly,50664,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2006.09,Quarterly,53449,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2006.12,Quarterly,57779,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2007.03,Quarterly,66714,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2007.06,Quarterly,62791,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2007.09,Quarterly,79048,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2007.12,Quarterly,86560,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2008.03,Quarterly,82388,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2008.06,Quarterly,72784,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2008.09,Quarterly,84894,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2008.12,Quarterly,81296,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2009.03,Quarterly,82510,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2009.06,Quarterly,84493,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2009.09,Quarterly,86111,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2009.12,Quarterly,91023,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2010.03,Quarterly,95919,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2010.06,Quarterly,105116,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2010.09,Quarterly,109096,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
LASQ.SAEABZ,2010.12,Quarterly,117507,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Interest Paid
